timestamp(ms),ECG_comp,Detetcted R wave,ECG_amp,
"1742240429.963",,,"2.14",
"1742240429.965","0",,,
"1742240429.967",,"0",,
"1742240429.969",,,"2.15",
"1742240429.97","0",,,
"1742240429.972",,"0",,
"1742240429.974",,,"2.14",
"1742240429.975","0",,,
"1742240429.977",,"0",,
"1742240429.979",,,"2.15",
"1742240429.98","0",,,
"1742240429.982",,"0",,
"1742240429.984",,,"2.16",
"1742240429.985","0",,,
"1742240429.987",,"0",,
"1742240429.989",,,"2.17",
"1742240429.991","0",,,
"1742240429.992",,"0",,
"1742240429.994",,,"2.18",
"1742240429.996","0",,,
"1742240429.997",,"0",,
"1742240429.999",,,"2.19",
"1742240430","0",,,
"1742240430.002",,"0",,
"1742240430.004",,,"2.2",
"1742240430.005","0",,,
"1742240430.007",,"0",,
"1742240430.009",,,"2.21",
"1742240430.01","0",,,
"1742240430.012",,"0",,
"1742240430.013",,,"2.22",
"1742240430.015","0",,,
"1742240430.017",,"0",,
"1742240430.019",,,"2.22",
"1742240430.02","0",,,
"1742240430.022",,"0",,
"1742240430.024",,,"2.23",
"1742240430.025","0",,,
"1742240430.029",,"0","2.23",
"1742240430.03","0",,,
"1742240430.032",,"0",,
"1742240430.034",,,"2.24",
"1742240430.035","0",,,
"1742240430.037",,"0",,
"1742240430.039",,,"2.23",
"1742240430.04","0",,,
"1742240430.042",,"0",,
"1742240430.044",,,"2.21",
"1742240430.045","0",,,
"1742240430.047",,"0",,
"1742240430.049",,,"2.2",
"1742240430.051","0",,,
"1742240430.052",,"0",,
"1742240430.054",,,"2.18",
"1742240430.056","0",,,
"1742240430.057",,"0",,
"1742240430.059",,,"2.19",
"1742240430.061","0",,,
"1742240430.062",,"0",,
"1742240430.064",,,"2.17",
"1742240430.066","0",,,
"1742240430.067",,"0",,
"1742240430.069",,,"2.16",
"1742240430.071","0",,,
"1742240430.072",,"0",,
"1742240430.074",,,"2.14",
"1742240430.076","0",,,
"1742240430.078",,"0",,
"1742240430.08",,,"2.12",
"1742240430.081","0",,,
"1742240430.083",,"0",,
"1742240430.085",,,"2.12",
"1742240430.086","0",,,
"1742240430.088",,"0",,
"1742240430.089",,,"2.12",
"1742240430.091","0",,,
"1742240430.092",,"0",,
"1742240430.094",,,"2.12",
"1742240430.095","0",,,
"1742240430.097",,"0",,
"1742240430.099",,,"2.1",
"1742240430.1","0",,,
"1742240430.102",,"0",,
"1742240430.104",,,"2.1",
"1742240430.105","0",,,
"1742240430.107",,"0",,
"1742240430.109",,,"2.09",
"1742240430.11","0",,,
"1742240430.112",,"0",,
"1742240430.114",,,"2.08",
"1742240430.116","0",,,
"1742240430.117",,"0",,
"1742240430.119",,,"2.09",
"1742240430.121","0",,,
"1742240430.122",,"0",,
"1742240430.124",,,"2.1",
"1742240430.126","0",,,
"1742240430.128",,"0",,
"1742240430.129",,,"2.11",
"1742240430.13","0",,,
"1742240430.132",,"0",,
"1742240430.134",,,"2.11",
"1742240430.135","0",,,
"1742240430.137",,"0",,
"1742240430.139",,,"2.11",
"1742240430.14","0",,,
"1742240430.142",,"0",,
"1742240430.144",,,"2.1",
"1742240430.145","0",,,
"1742240430.147",,"0",,
"1742240430.149",,,"2.06",
"1742240430.15","0",,,
"1742240430.152",,"0",,
"1742240430.154",,,"2.03",
"1742240430.155","0",,,
"1742240430.157",,"0",,
"1742240430.159",,,"2.02",
"1742240430.16","0",,,
"1742240430.162",,"0",,
"1742240430.164",,,"2.1",
"1742240430.165","0",,,
"1742240430.167",,"0",,
"1742240430.169",,,"2.27",
"1742240430.171","0",,,
"1742240430.172",,"0",,
"1742240430.174",,,"2.48",
"1742240430.175","0",,,
"1742240430.177",,"0",,
"1742240430.178",,,"2.73",
"1742240430.18","5",,,
"1742240430.182",,"1",,
"1742240430.184",,"0",,
"1742240430.186",,,"2.91",
"1742240430.187","5",,,
"1742240430.189",,"0",,
"1742240430.19",,,"2.82",
"1742240430.191","5",,,
"1742240430.193",,"0",,
"1742240430.195",,,"2.48",
"1742240430.196","0",,,
"1742240430.198",,"0",,
"1742240430.199",,,"2.2",
"1742240430.2","0",,,
"1742240430.202",,"0",,
"1742240430.204",,,"2.02",
"1742240430.205","0",,,
"1742240430.207",,"0",,
"1742240430.209",,,"1.93",
"1742240430.21","0",,,
"1742240430.212",,"0",,
"1742240430.213",,,"1.91",
"1742240430.215","0",,,
"1742240430.217",,"0",,
"1742240430.218",,,"1.91",
"1742240430.219","0",,,
"1742240430.221",,"0",,
"1742240430.223",,,"1.96",
"1742240430.225","0",,,
"1742240430.226",,"0",,
"1742240430.228",,,"2",
"1742240430.23","0",,,
"1742240430.231",,"0",,
"1742240430.233",,,"2.05",
"1742240430.235","0",,,
"1742240430.236",,"0",,
"1742240430.238",,,"2.08",
"1742240430.24","0",,,
"1742240430.242",,"0",,
"1742240430.244",,,"2.08",
"1742240430.245","0",,,
"1742240430.247",,"0",,
"1742240430.249",,,"2.09",
"1742240430.25","0",,,
"1742240430.252",,"0",,
"1742240430.254",,,"2.1",
"1742240430.255","0",,,
"1742240430.257",,"0",,
"1742240430.258",,,"2.1",
"1742240430.26","0",,,
"1742240430.261",,"0",,
"1742240430.263",,,"2.11",
"1742240430.264","0",,,
"1742240430.266",,"0",,
"1742240430.268",,,"2.11",
"1742240430.269","0",,,
"1742240430.271",,"0",,
"1742240430.273",,,"2.12",
"1742240430.274","0",,,
"1742240430.276",,"0",,
"1742240430.278",,,"2.11",
"1742240430.279","0",,,
"1742240430.281",,"0",,
"1742240430.283",,,"2.13",
"1742240430.285","0",,,
"1742240430.286",,"0",,
"1742240430.288",,,"2.14",
"1742240430.29","0",,,
"1742240430.291",,"0",,
"1742240430.293",,,"2.15",
"1742240430.295","0",,,
"1742240430.297",,"0",,
"1742240430.298",,,"2.16",
"1742240430.3","0",,,
"1742240430.302",,"0",,
"1742240430.303",,,"2.17",
"1742240430.305","0",,,
"1742240430.307",,"0",,
"1742240430.309",,,"2.17",
"1742240430.31","0",,,
"1742240430.312",,"0",,
"1742240430.314",,,"2.18",
"1742240430.315","0",,,
"1742240430.317",,"0",,
"1742240430.319",,,"2.2",
"1742240430.32","0",,,
"1742240430.322",,"0",,
"1742240430.324",,,"2.21",
"1742240430.325","0",,,
"1742240430.327",,"0",,
"1742240430.329",,,"2.22",
"1742240430.33","0",,,
"1742240430.332",,"0",,
"1742240430.334",,,"2.24",
"1742240430.335","0",,,
"1742240430.337",,"0",,
"1742240430.339",,,"2.25",
"1742240430.341","0",,,
"1742240430.342",,"0",,
"1742240430.344",,,"2.27",
"1742240430.345","0",,,
"1742240430.347",,"0",,
"1742240430.348",,,"2.29",
"1742240430.35","0",,,
"1742240430.351",,"0",,
"1742240430.353",,,"2.29",
"1742240430.355","0",,,
"1742240430.357",,"0",,
"1742240430.359",,,"2.31",
"1742240430.36","0",,,
"1742240430.362",,"0",,
"1742240430.364",,,"2.32",
"1742240430.365","0",,,
"1742240430.367",,"0",,
"1742240430.369",,,"2.35",
"1742240430.37","0",,,
"1742240430.372",,"0",,
"1742240430.374",,,"2.35",
"1742240430.375","0",,,
"1742240430.377",,"0",,
"1742240430.379",,,"2.37",
"1742240430.38","0",,,
"1742240430.382",,"0",,
"1742240430.384",,,"2.38",
"1742240430.385","0",,,
"1742240430.387",,"0",,
"1742240430.388",,,"2.38",
"1742240430.389","0",,,
"1742240430.391",,"0",,
"1742240430.393",,,"2.39",
"1742240430.394","0",,,
"1742240430.396",,"0",,
"1742240430.398",,,"2.39",
"1742240430.4","0",,,
"1742240430.401",,"0",,
"1742240430.403",,,"2.38",
"1742240430.405","0",,,
"1742240430.407",,"0",,
"1742240430.408",,,"2.36",
"1742240430.41","0",,,
"1742240430.412",,"0",,
"1742240430.414",,,"2.35",
"1742240430.415","0",,,
"1742240430.417",,"0",,
"1742240430.419",,,"2.33",
"1742240430.42","0",,,
"1742240430.422",,"0",,
"1742240430.424",,,"2.29",
"1742240430.425","0",,,
"1742240430.427",,"0",,
"1742240430.428",,,"2.28",
"1742240430.43","0",,,
"1742240430.431",,"0",,
"1742240430.433",,,"2.24",
"1742240430.434","0",,,
"1742240430.436",,"0",,
"1742240430.438",,,"2.2",
"1742240430.439","0",,,
"1742240430.441",,"0",,
"1742240430.443",,,"2.17",
"1742240430.444","0",,,
"1742240430.446",,"0",,
"1742240430.448",,,"2.16",
"1742240430.45","0",,,
"1742240430.451",,"0",,
"1742240430.453",,,"2.14",
"1742240430.455","0",,,
"1742240430.456",,"0",,
"1742240430.458",,,"2.12",
"1742240430.46","0",,,
"1742240430.462",,"0",,
"1742240430.463",,,"2.1",
"1742240430.465","0",,,
"1742240430.467",,"0",,
"1742240430.468",,,"2.09",
"1742240430.469","0",,,
"1742240430.471",,"0",,
"1742240430.473",,,"2.07",
"1742240430.474","0",,,
"1742240430.476",,"0",,
"1742240430.478",,,"2.06",
"1742240430.479","0",,,
"1742240430.481",,"0",,
"1742240430.483",,,"2.05",
"1742240430.484","0",,,
"1742240430.486",,"0",,
"1742240430.488",,,"2.04",
"1742240430.489","0",,,
"1742240430.491",,"0",,
"1742240430.493",,,"2.03",
"1742240430.494","0",,,
"1742240430.496",,"0",,
"1742240430.498",,,"2.01",
"1742240430.499","0",,,
"1742240430.501",,"0",,
"1742240430.503",,,"2.03",
"1742240430.505","0",,,
"1742240430.506",,"0",,
"1742240430.508",,,"2.03",
"1742240430.51","0",,,
"1742240430.512",,"0",,
"1742240430.513",,,"2.03",
"1742240430.514","0",,,
"1742240430.516",,"0",,
"1742240430.517",,,"2.02",
"1742240430.519","0",,,
"1742240430.521",,"0",,
"1742240430.522",,,"2.03",
"1742240430.524","0",,,
"1742240430.526",,"0",,
"1742240430.528",,,"2.03",
"1742240430.529","0",,,
"1742240430.531",,"0",,
"1742240430.533",,,"2.03",
"1742240430.534","0",,,
"1742240430.536",,"0",,
"1742240430.538",,,"2.04",
"1742240430.539","0",,,
"1742240430.541",,"0",,
"1742240430.543",,,"2.04",
"1742240430.544","0",,,
"1742240430.546",,"0",,
"1742240430.548",,,"2.06",
"1742240430.549","0",,,
"1742240430.551",,"0",,
"1742240430.553",,,"2.06",
"1742240430.554","0",,,
"1742240430.556",,"0",,
"1742240430.558",,,"2.05",
"1742240430.56","0",,,
"1742240430.561",,"0",,
"1742240430.563",,,"2.07",
"1742240430.565","0",,,
"1742240430.566",,"0",,
"1742240430.568",,,"2.07",
"1742240430.57","0",,,
"1742240430.571",,"0",,
"1742240430.573",,,"2.07",
"1742240430.575","0",,,
"1742240430.577",,"0",,
"1742240430.578",,,"2.08",
"1742240430.58","0",,,
"1742240430.582",,"0",,
"1742240430.584",,,"2.09",
"1742240430.585","0",,,
"1742240430.587",,"0",,
"1742240430.589",,,"2.1",
"1742240430.59","0",,,
"1742240430.592",,"0",,
"1742240430.594",,,"2.1",
"1742240430.595","0",,,
"1742240430.597",,"0",,
"1742240430.598",,,"2.11",
"1742240430.6","0",,,
"1742240430.601",,"0",,
"1742240430.603",,,"2.11",
"1742240430.604","0",,,
"1742240430.606",,"0",,
"1742240430.608",,,"2.12",
"1742240430.609","0",,,
"1742240430.611",,"0",,
"1742240430.613",,,"2.12",
"1742240430.615","0",,,
"1742240430.616",,"0",,
"1742240430.618",,,"2.13",
"1742240430.62","0",,,
"1742240430.621",,"0",,
"1742240430.623",,,"2.13",
"1742240430.625","0",,,
"1742240430.627",,"0",,
"1742240430.628",,,"2.13",
"1742240430.63","0",,,
"1742240430.632",,"0",,
"1742240430.634",,,"2.14",
"1742240430.635","0",,,
"1742240430.637",,"0",,
"1742240430.638",,,"2.13",
"1742240430.639","0",,,
"1742240430.641",,"0",,
"1742240430.643",,,"2.13",
"1742240430.644","0",,,
"1742240430.646",,"0",,
"1742240430.648",,,"2.14",
"1742240430.649","0",,,
"1742240430.651",,"0",,
"1742240430.653",,,"2.15",
"1742240430.654","0",,,
"1742240430.656",,"0",,
"1742240430.658",,,"2.15",
"1742240430.659","0",,,
"1742240430.661",,"0",,
"1742240430.663",,,"2.16",
"1742240430.664","0",,,
"1742240430.666",,"0",,
"1742240430.668",,,"2.15",
"1742240430.67","0",,,
"1742240430.671",,"0",,
"1742240430.673",,,"2.15",
"1742240430.675","0",,,
"1742240430.676",,"0",,
"1742240430.678",,,"2.16",
"1742240430.68","0",,,
"1742240430.682",,"0",,
"1742240430.683",,,"2.16",
"1742240430.684","0",,,
"1742240430.686",,"0",,
"1742240430.688",,,"2.17",
"1742240430.689","0",,,
"1742240430.691",,"0",,
"1742240430.692",,,"2.16",
"1742240430.694","0",,,
"1742240430.696",,"0",,
"1742240430.698",,,"2.17",
"1742240430.699","0",,,
"1742240430.701",,"0",,
"1742240430.703",,,"2.17",
"1742240430.704","0",,,
"1742240430.706",,"0",,
"1742240430.708",,,"2.16",
"1742240430.709","0",,,
"1742240430.711",,"0",,
"1742240430.713",,,"2.17",
"1742240430.714","0",,,
"1742240430.716",,"0",,
"1742240430.718",,,"2.17",
"1742240430.719","0",,,
"1742240430.721",,"0",,
"1742240430.723",,,"2.18",
"1742240430.724","0",,,
"1742240430.726",,"0",,
"1742240430.727",,,"2.18",
"1742240430.728","0",,,
"1742240430.73",,"0",,
"1742240430.732",,,"2.18",
"1742240430.734","0",,,
"1742240430.736",,"0",,
"1742240430.737",,,"2.18",
"1742240430.739","0",,,
"1742240430.741",,"0",,
"1742240430.742",,,"2.19",
"1742240430.744","0",,,
"1742240430.746",,"0",,
"1742240430.748",,,"2.19",
"1742240430.749","0",,,
"1742240430.751",,"0",,
"1742240430.753",,,"2.17",
"1742240430.754","0",,,
"1742240430.756",,"0",,
"1742240430.758",,,"2.19",
"1742240430.759","0",,,
"1742240430.761",,"0",,
"1742240430.763",,,"2.2",
"1742240430.764","0",,,
"1742240430.766",,"0",,
"1742240430.767",,,"2.2",
"1742240430.769","0",,,
"1742240430.771",,"0",,
"1742240430.772",,,"2.19",
"1742240430.773","0",,,
"1742240430.775",,"0",,
"1742240430.777",,,"2.19",
"1742240430.779","0",,,
"1742240430.78",,"0",,
"1742240430.782",,,"2.2",
"1742240430.784","0",,,
"1742240430.785",,"0",,
"1742240430.787",,,"2.2",
"1742240430.789","0",,,
"1742240430.79",,"0",,
"1742240430.792",,,"2.21",
"1742240430.794","0",,,
"1742240430.795",,"0",,
"1742240430.797",,,"2.2",
"1742240430.799","0",,,
"1742240430.801",,"0",,
"1742240430.803",,,"2.21",
"1742240430.804","0",,,
"1742240430.806",,"0",,
"1742240430.808",,,"2.21",
"1742240430.809","0",,,
"1742240430.811",,"0",,
"1742240430.813",,,"2.21",
"1742240430.814","0",,,
"1742240430.816",,"0",,
"1742240430.818",,,"2.21",
"1742240430.819","0",,,
"1742240430.821",,"0",,
"1742240430.823",,,"2.21",
"1742240430.824","0",,,
"1742240430.826",,"0",,
"1742240430.828",,,"2.21",
"1742240430.829","0",,,
"1742240430.831",,"0",,
"1742240430.833",,,"2.21",
"1742240430.834","0",,,
"1742240430.836",,"0",,
"1742240430.838",,,"2.21",
"1742240430.84","0",,,
"1742240430.841",,"0",,
"1742240430.843",,,"2.21",
"1742240430.845","0",,,
"1742240430.847",,"0",,
"1742240430.848",,,"2.22",
"1742240430.85","0",,,
"1742240430.852",,"0",,
"1742240430.853",,,"2.22",
"1742240430.854","0",,,
"1742240430.856",,"0",,
"1742240430.858",,,"2.21",
"1742240430.859","0",,,
"1742240430.861",,"0",,
"1742240430.863",,,"2.22",
"1742240430.864","0",,,
"1742240430.866",,"0",,
"1742240430.868",,,"2.22",
"1742240430.869","0",,,
"1742240430.871",,"0",,
"1742240430.873",,,"2.22",
"1742240430.874","0",,,
"1742240430.876",,"0",,
"1742240430.878",,,"2.21",
"1742240430.879","0",,,
"1742240430.881",,"0",,
"1742240430.883",,,"2.23",
"1742240430.884","0",,,
"1742240430.886",,"0",,
"1742240430.888",,,"2.23",
"1742240430.889","0",,,
"1742240430.891",,"0",,
"1742240430.893",,,"2.23",
"1742240430.894","0",,,
"1742240430.896",,"0",,
"1742240430.897",,,"2.22",
"1742240430.899","0",,,
"1742240430.9",,"0",,
"1742240430.902",,,"2.22",
"1742240430.904","0",,,
"1742240430.906",,"0",,
"1742240430.907",,,"2.21",
"1742240430.909","0",,,
"1742240430.911",,"0",,
"1742240430.913",,,"2.22",
"1742240430.914","0",,,
"1742240430.916",,"0",,
"1742240430.918",,,"2.23",
"1742240430.919","0",,,
"1742240430.921",,"0",,
"1742240430.923",,,"2.22",
"1742240430.924","0",,,
"1742240430.926",,"0",,
"1742240430.929","0",,"2.23",
"1742240430.931",,"0",,
"1742240430.933",,,"2.23",
"1742240430.934","0",,,
"1742240430.936",,"0",,
"1742240430.937",,,"2.24",
"1742240430.939","0",,,
"1742240430.941",,"0",,
"1742240430.942",,,"2.24",
"1742240430.943","0",,,
"1742240430.945",,"0",,
"1742240430.947",,,"2.23",
"1742240430.949","0",,,
"1742240430.95",,"0",,
"1742240430.952",,,"2.24",
"1742240430.954","0",,,
"1742240430.955",,"0",,
"1742240430.957",,,"2.24",
"1742240430.959","0",,,
"1742240430.961",,"0",,
"1742240430.962",,,"2.24",
"1742240430.964","0",,,
"1742240430.966",,"0",,
"1742240430.968",,,"2.23",
"1742240430.969","0",,,
"1742240430.974","0","0","2.24",
"1742240430.976",,"0",,
"1742240430.977",,,"2.25",
"1742240430.978","0",,,
"1742240430.98",,"0",,
"1742240430.982",,,"2.26",
"1742240430.983","0",,,
"1742240430.985",,"0",,
"1742240430.987",,,"2.27",
"1742240430.988","0",,,
"1742240430.99",,"0",,
"1742240430.992",,,"2.29",
"1742240430.993","0",,,
"1742240430.995",,"0",,
"1742240430.997",,,"2.3",
"1742240430.998","0",,,
"1742240431",,"0",,
"1742240431.002",,,"2.32",
"1742240431.004","0",,,
"1742240431.005",,"0",,
"1742240431.007",,,"2.33",
"1742240431.009","0",,,
"1742240431.01",,"0",,
"1742240431.012",,,"2.34",
"1742240431.014","0",,,
"1742240431.016",,"0",,
"1742240431.017",,,"2.35",
"1742240431.019","0",,,
"1742240431.021",,"0",,
"1742240431.022",,,"2.33",
"1742240431.023","0",,,
"1742240431.025",,"0",,
"1742240431.027",,,"2.35",
"1742240431.028","0",,,
"1742240431.03",,"0",,
"1742240431.032",,,"2.34",
"1742240431.033","0",,,
"1742240431.035",,"0",,
"1742240431.037",,,"2.33",
"1742240431.038","0",,,
"1742240431.04",,"0",,
"1742240431.042",,,"2.32",
"1742240431.043","0",,,
"1742240431.045",,"0",,
"1742240431.047",,,"2.31",
"1742240431.048","0",,,
"1742240431.05",,"0",,
"1742240431.052",,,"2.29",
"1742240431.053","0",,,
"1742240431.055",,"0",,
"1742240431.057",,,"2.28",
"1742240431.058","0",,,
"1742240431.06",,"0",,
"1742240431.062",,,"2.26",
"1742240431.064","0",,,
"1742240431.066",,"0",,
"1742240431.067",,,"2.25",
"1742240431.069","0",,,
"1742240431.071",,"0",,
"1742240431.072",,,"2.25",
"1742240431.074","0",,,
"1742240431.076",,"0",,
"1742240431.078",,,"2.23",
"1742240431.079","0",,,
"1742240431.081",,"0",,
"1742240431.083",,,"2.23",
"1742240431.084","0",,,
"1742240431.086",,"0",,
"1742240431.088",,,"2.22",
"1742240431.089","0",,,
"1742240431.091",,"0",,
"1742240431.093",,,"2.21",
"1742240431.094","0",,,
"1742240431.096",,"0",,
"1742240431.098",,,"2.22",
"1742240431.099","0",,,
"1742240431.101",,"0",,
"1742240431.103",,,"2.22",
"1742240431.104","0",,,
"1742240431.106",,"0",,
"1742240431.107",,,"2.21",
"1742240431.109","0",,,
"1742240431.111",,"0",,
"1742240431.112",,,"2.22",
"1742240431.114","0",,,
"1742240431.115",,"0",,
"1742240431.117",,,"2.22",
"1742240431.119","0",,,
"1742240431.12",,"0",,
"1742240431.122",,,"2.22",
"1742240431.124","0",,,
"1742240431.126",,"0",,
"1742240431.127",,,"2.21",
"1742240431.129","0",,,
"1742240431.131",,"0",,
"1742240431.132",,,"2.23",
"1742240431.134","0",,,
"1742240431.136",,"0",,
"1742240431.138",,,"2.21",
"1742240431.139","0",,,
"1742240431.141",,"0",,
"1742240431.143",,,"2.17",
"1742240431.144","0",,,
"1742240431.146",,"0",,
"1742240431.147",,,"2.14",
"1742240431.148","0",,,
"1742240431.15",,"0",,
"1742240431.152",,,"2.13",
"1742240431.153","0",,,
"1742240431.155",,"0",,
"1742240431.157",,,"2.23",
"1742240431.158","0",,,
"1742240431.16",,"0",,
"1742240431.162",,,"2.45",
"1742240431.163","0",,,
"1742240431.165",,"0",,
"1742240431.167",,,"2.73",
"1742240431.169","5",,,
"1742240431.171",,"1",,
"1742240431.173",,"0",,
"1742240431.174",,,"3",
"1742240431.176","5",,,
"1742240431.178",,"0",,
"1742240431.179",,,"3.11",
"1742240431.18","5",,,
"1742240431.182",,"0",,
"1742240431.183",,,"2.85",
"1742240431.185","5",,,
"1742240431.187",,"0",,
"1742240431.188",,,"2.5",
"1742240431.189","0",,,
"1742240431.191",,"0",,
"1742240431.192",,,"2.27",
"1742240431.194","0",,,
"1742240431.196",,"0",,
"1742240431.197",,,"2.11",
"1742240431.198","0",,,
"1742240431.2",,"0",,
"1742240431.202",,,"2.03",
"1742240431.203","0",,,
"1742240431.205",,"0",,
"1742240431.207",,,"2.01",
"1742240431.208","0",,,
"1742240431.21",,"0",,
"1742240431.212",,,"2.03",
"1742240431.213","0",,,
"1742240431.215",,"0",,
"1742240431.217",,,"2.08",
"1742240431.218","0",,,
"1742240431.22",,"0",,
"1742240431.222",,,"2.14",
"1742240431.224","0",,,
"1742240431.225",,"0",,
"1742240431.227",,,"2.17",
"1742240431.229","0",,,
"1742240431.23",,"0",,
"1742240431.232",,,"2.19",
"1742240431.233","0",,,
"1742240431.235",,"0",,
"1742240431.236",,,"2.18",
"1742240431.238","0",,,
"1742240431.24",,"0",,
"1742240431.242",,,"2.2",
"1742240431.243","0",,,
"1742240431.245",,"0",,
"1742240431.247",,,"2.21",
"1742240431.248","0",,,
"1742240431.25",,"0",,
"1742240431.252",,,"2.21",
"1742240431.253","0",,,
"1742240431.255",,"0",,
"1742240431.257",,,"2.22",
"1742240431.258","0",,,
"1742240431.26",,"0",,
"1742240431.262",,,"2.21",
"1742240431.263","0",,,
"1742240431.265",,"0",,
"1742240431.267",,,"2.23",
"1742240431.268","0",,,
"1742240431.27",,"0",,
"1742240431.272",,,"2.24",
"1742240431.273","0",,,
"1742240431.275",,"0",,
"1742240431.276",,,"2.25",
"1742240431.278","0",,,
"1742240431.28",,"0",,
"1742240431.281",,,"2.25",
"1742240431.283","0",,,
"1742240431.284",,"0",,
"1742240431.286",,,"2.26",
"1742240431.288","0",,,
"1742240431.289",,"0",,
"1742240431.291",,,"2.27",
"1742240431.293","0",,,
"1742240431.295",,"0",,
"1742240431.296",,,"2.27",
"1742240431.298","0",,,
"1742240431.3",,"0",,
"1742240431.302",,,"2.29",
"1742240431.303","0",,,
"1742240431.305",,"0",,
"1742240431.307",,,"2.3",
"1742240431.308","0",,,
"1742240431.31",,"0",,
"1742240431.312",,,"2.32",
"1742240431.313","0",,,
"1742240431.315",,"0",,
"1742240431.317",,,"2.32",
"1742240431.318","0",,,
"1742240431.32",,"0",,
"1742240431.322",,,"2.33",
"1742240431.323","0",,,
"1742240431.325",,"0",,
"1742240431.327",,,"2.36",
"1742240431.328","0",,,
"1742240431.33",,"0",,
"1742240431.332",,,"2.37",
"1742240431.334","0",,,
"1742240431.335",,"0",,
"1742240431.337",,,"2.38",
"1742240431.339","0",,,
"1742240431.34",,"0",,
"1742240431.342",,,"2.39",
"1742240431.344","0",,,
"1742240431.345",,"0",,
"1742240431.347",,,"2.4",
"1742240431.349","0",,,
"1742240431.35",,"0",,
"1742240431.352",,,"2.42",
"1742240431.354","0",,,
"1742240431.356",,"0",,
"1742240431.358",,,"2.43",
