timestamp(ms),Detected_R_wave,Pace,ECG_amp,ECG_comp,
"1742502903.265","0",,,,
"1742502903.266",,"0",,,
"1742502903.267",,,"2.33",,
"1742502903.268",,,,"0",
"1742502903.27","0",,,,
"1742502903.271",,"0",,,
"1742502903.273",,,"2.31",,
"1742502903.275","0",,,"0",
"1742502903.276",,"0",,,
"1742502903.277",,,"2.3",,
"1742502903.279",,,,"0",
"1742502903.28","0",,,,
"1742502903.282",,"0",,,
"1742502903.283",,,"2.29",,
"1742502903.285",,,,"0",
"1742502903.286","0","0",,,
"1742502903.288",,,"2.28",,
"1742502903.289",,,,"0",
"1742502903.291","0",,,,
"1742502903.292",,"0",,,
"1742502903.293",,,"2.27",,
"1742502903.294",,,,"0",
"1742502903.296","0",,,,
"1742502903.297",,"0",,,
"1742502903.298",,,"2.27",,
"1742502903.299",,,,"0",
"1742502903.301","0",,,,
"1742502903.302",,"0",,,
"1742502903.303",,,"2.27",,
"1742502903.305",,,,"0",
"1742502903.306","0",,,,
"1742502903.307",,"0",,,
"1742502903.308",,,"2.27",,
"1742502903.31",,,,"0",
"1742502903.312","0",,,,
"1742502903.313",,"0",,,
"1742502903.314",,,"2.26",,
"1742502903.318","0",,,"0",
"1742502903.321",,"0","2.26","0",
"1742502903.322","0",,,,
"1742502903.323",,"0",,,
"1742502903.324",,,"2.26",,
"1742502903.326",,,,"0",
"1742502903.329","0","0",,,
"1742502903.33",,,"2.26",,
"1742502903.331",,,,"0",
"1742502903.332","0",,,,
"1742502903.333",,"0",,,
"1742502903.334",,,"2.26",,
"1742502903.336",,,,"0",
"1742502903.338","0","0",,,
"1742502903.34",,,"2.26",,
"1742502903.341",,,,"0",
"1742502903.343","0","0",,,
"1742502903.345",,,"2.27",,
"1742502903.346",,,,"0",
"1742502903.348","0",,,,
"1742502903.349",,"0",,,
"1742502903.35",,,"2.27",,
"1742502903.351",,,,"0",
"1742502903.353","0",,,,
"1742502903.354",,"0",,,
"1742502903.355",,,"2.22",,
"1742502903.357",,,,"0",
"1742502903.358","0",,,,
"1742502903.359",,"0",,,
"1742502903.36",,,"2.18",,
"1742502903.362",,,,"0",
"1742502903.363","0",,,,
"1742502903.364",,"0",,,
"1742502903.365",,,"2.17",,
"1742502903.367",,,,"0",
"1742502903.369","0","0",,,
"1742502903.371",,,"2.25",,
"1742502903.372",,,,"0",
"1742502903.374","0",,,,
"1742502903.375",,"0",,,
"1742502903.376",,,"2.46",,
"1742502903.377",,,,"0",
"1742502903.381","0","0","2.75",,
"1742502903.383",,,,"0",
"1742502903.384","0",,,,
"1742502903.385",,"0",,,
"1742502903.386",,,"3.03",,
"1742502903.388",,,,"5",
"1742502903.39","1",,,,
"1742502903.393",,"0",,,
"1742502903.395",,"1",,,
"1742502903.396",,,"2.76",,
"1742502903.397",,,,"0",
"1742502903.399","0",,,,
"1742502903.4",,"0",,,
"1742502903.401",,,"2.48",,
"1742502903.402",,,,"0",
"1742502903.404","0",,,,
"1742502903.405",,"0",,,
"1742502903.406",,,"2.23",,
"1742502903.408",,,,"0",
"1742502903.409","0",,,,
"1742502903.41",,"0",,,
"1742502903.411",,,"2.11",,
"1742502903.413",,,,"0",
"1742502903.414","0",,,,
"1742502903.415",,"0",,,
"1742502903.417",,,"2.06",,
"1742502903.418",,,,"0",
"1742502903.42","0","0",,,
"1742502903.422",,,"2.06",,
"1742502903.423",,,,"0",
"1742502903.425","0",,,,
"1742502903.426",,"0",,,
"1742502903.427",,,"2.09",,
"1742502903.428",,,,"0",
"1742502903.43","0",,,,
"1742502903.431",,"0",,,
"1742502903.432",,,"2.14",,
"1742502903.434",,,,"0",
"1742502903.435","0",,,,
"1742502903.436",,"0",,,
"1742502903.437",,,"2.19",,
"1742502903.439",,,,"0",
"1742502903.44","0",,,,
"1742502903.441",,"0",,,
"1742502903.443",,,"2.22",,
"1742502903.444",,,,"0",
"1742502903.446","0",,,,
"1742502903.447",,"0",,,
"1742502903.448",,,"2.25",,
"1742502903.449",,,,"0",
"1742502903.451","0",,,,
"1742502903.452",,"0",,,
"1742502903.453",,,"2.24",,
"1742502903.454",,,,"0",
"1742502903.456","0",,,,
"1742502903.457",,"0",,,
"1742502903.458",,,"2.25",,
"1742502903.459",,,,"0",
"1742502903.461","0",,,,
"1742502903.462",,"0",,,
"1742502903.463",,,"2.26",,
"1742502903.465",,,,"0",
"1742502903.466","0",,,,
"1742502903.467",,"0",,,
"1742502903.469",,,"2.27",,
"1742502903.47",,,,"0",
"1742502903.472","0","0",,,
"1742502903.474",,,"2.26",,
"1742502903.475",,,,"0",
"1742502903.477","0","0",,,
"1742502903.479",,,"2.27",,
"1742502903.48",,,,"0",
"1742502903.482","0",,,,
"1742502903.483",,"0",,,
"1742502903.484",,,"2.27",,
"1742502903.485",,,,"0",
"1742502903.487","0",,,,
"1742502903.488",,"0",,,
"1742502903.489",,,"2.28",,
"1742502903.491",,,,"0",
"1742502903.492","0",,,,
"1742502903.493",,"0",,,
"1742502903.494",,,"2.29",,
"1742502903.496",,,,"0",
"1742502903.498","0","0",,,
"1742502903.5",,,"2.29",,
"1742502903.501",,,,"0",
"1742502903.503","0",,,,
"1742502903.504",,"0",,,
"1742502903.505",,,"2.31",,
"1742502903.506",,,,"0",
"1742502903.508","0",,,,
"1742502903.509",,"0",,,
"1742502903.51",,,"2.32",,
"1742502903.511",,,,"0",
"1742502903.513","0",,,,
"1742502903.514",,"0",,,
"1742502903.515",,,"2.34",,
"1742502903.516",,,,"0",
"1742502903.518","0",,,,
"1742502903.519",,"0",,,
"1742502903.52",,,"2.34",,
"1742502903.522",,,,"0",
"1742502903.524","0","0",,,
"1742502903.526",,,"2.35",,
"1742502903.527",,,,"0",
"1742502903.529","0",,,,
"1742502903.53",,"0",,,
"1742502903.531",,,"2.37",,
"1742502903.532",,,,"0",
"1742502903.534","0",,,,
"1742502903.535",,"0",,,
"1742502903.536",,,"2.38",,
"1742502903.537",,,,"0",
"1742502903.539","0",,,,
"1742502903.54",,"0",,,
"1742502903.541",,,"2.39",,
"1742502903.543",,,,"0",
"1742502903.544","0",,,,
"1742502903.545",,"0",,,
"1742502903.546",,,"2.41",,
"1742502903.548",,,,"0",
"1742502903.55","0","0",,,
"1742502903.551",,,"2.41",,
"1742502903.553",,,,"0",
"1742502903.555","0","0",,,
"1742502903.557",,,"2.43",,
"1742502903.558",,,,"0",
"1742502903.56","0",,,,
"1742502903.561",,"0",,,
"1742502903.562",,,"2.45",,
"1742502903.563",,,,"0",
"1742502903.565","0",,,,
"1742502903.566",,"0",,,
"1742502903.567",,,"2.46",,
"1742502903.569",,,,"0",
"1742502903.57","0",,,,
"1742502903.571",,"0",,,
"1742502903.572",,,"2.47",,
"1742502903.574",,,,"0",
"1742502903.575","0",,,,
"1742502903.576",,"0",,,
"1742502903.578",,,"2.49",,
"1742502903.579",,,,"0",
"1742502903.581","0","0",,,
"1742502903.583",,,"2.51",,
"1742502903.584",,,,"0",
"1742502903.586","0",,,,
"1742502903.587",,"0",,,
"1742502903.588",,,"2.51",,
"1742502903.589",,,,"0",
"1742502903.591","0",,,,
"1742502903.592",,"0",,,
"1742502903.593",,,"2.53",,
"1742502903.595",,,,"0",
"1742502903.596","0",,,,
"1742502903.597",,"0",,,
"1742502903.598",,,"2.52",,
"1742502903.6",,,,"0",
"1742502903.601","0",,,,
"1742502903.602",,"0",,,
"1742502903.603",,,"2.52",,
"1742502903.605",,,,"0",
"1742502903.607","0",,,,
"1742502903.608",,"0",,,
"1742502903.609",,,"2.51",,
"1742502903.61",,,,"0",
"1742502903.612","0",,,,
"1742502903.613",,"0",,,
"1742502903.614",,,"2.51",,
"1742502903.615",,,,"0",
"1742502903.617","0",,,,
"1742502903.618",,"0",,,
"1742502903.619",,,"2.48",,
"1742502903.621",,,,"0",
"1742502903.622","0",,,,
"1742502903.623",,"0",,,
"1742502903.624",,,"2.46",,
"1742502903.626",,,,"0",
"1742502903.627","0",,,,
"1742502903.628",,"0",,,
"1742502903.629",,,"2.43",,
"1742502903.631",,,,"0",
"1742502903.633","0","0",,,
"1742502903.635",,,"2.41",,
"1742502903.636",,,,"0",
"1742502903.638","0",,,,
"1742502903.639",,"0",,,
"1742502903.64",,,"2.38",,
"1742502903.641",,,,"0",
"1742502903.643","0",,,,
"1742502903.644",,"0",,,
"1742502903.645",,,"2.35",,
"1742502903.646",,,,"0",
"1742502903.648","0",,,,
"1742502903.649",,"0",,,
"1742502903.65",,,"2.32",,
"1742502903.652",,,,"0",
"1742502903.653","0",,,,
"1742502903.654",,"0",,,
"1742502903.656",,,"2.3",,
"1742502903.657",,,,"0",
"1742502903.659","0","0",,,
"1742502903.661",,,"2.26",,
"1742502903.662",,,,"0",
"1742502903.664","0","0",,,
"1742502903.666",,,"2.25",,
"1742502903.667",,,,"0",
"1742502903.669","0",,,,
"1742502903.67",,"0",,,
"1742502903.671",,,"2.23",,
"1742502903.672",,,,"0",
"1742502903.674","0",,,,
"1742502903.675",,"0",,,
"1742502903.676",,,"2.22",,
"1742502903.678",,,,"0",
"1742502903.679","0",,,,
"1742502903.68",,"0",,,
"1742502903.681",,,"2.2",,
"1742502903.683",,,,"0",
"1742502903.685","0","0",,,
"1742502903.687",,,"2.19",,
"1742502903.688",,,,"0",
"1742502903.69","0","0",,,
"1742502903.692",,,"2.18",,
"1742502903.693",,,,"0",
"1742502903.695","0",,,,
"1742502903.696",,"0",,,
"1742502903.697",,,"2.17",,
"1742502903.698",,,,"0",
"1742502903.7","0",,,,
"1742502903.701",,"0",,,
"1742502903.702",,,"2.17",,
"1742502903.704",,,,"0",
"1742502903.705","0",,,,
"1742502903.706",,"0",,,
"1742502903.707",,,"2.16",,
"1742502903.709",,,,"0",
"1742502903.71","0",,,,
"1742502903.711",,"0",,,
"1742502903.712",,,"2.17",,
"1742502903.714",,,,"0",
"1742502903.716","0","0",,,
"1742502903.718",,,"2.16",,
"1742502903.719",,,,"0",
"1742502903.721","0",,,,
"1742502903.722",,"0",,,
"1742502903.723",,,"2.16",,
"1742502903.724",,,,"0",
"1742502903.726","0",,,,
"1742502903.727",,"0",,,
"1742502903.728",,,"2.16",,
"1742502903.729",,,,"0",
"1742502903.731","0",,,,
"1742502903.732",,"0",,,
"1742502903.733",,,"2.17",,
"1742502903.735",,,,"0",
"1742502903.736","0",,,,
"1742502903.737",,"0",,,
"1742502903.738",,,"2.16",,
"1742502903.74",,,,"0",
"1742502903.742","0",,,,
"1742502903.743",,"0",,,
"1742502903.744",,,"2.17",,
"1742502903.745",,,,"0",
"1742502903.747","0","0",,,
"1742502903.749",,,"2.17",,
"1742502903.75",,,,"0",
"1742502903.752","0",,,,
"1742502903.753",,"0",,,
"1742502903.754",,,"2.17",,
"1742502903.755",,,,"0",
"1742502903.757","0",,,,
"1742502903.758",,"0",,,
"1742502903.759",,,"2.17",,
"1742502903.761",,,,"0",
"1742502903.762","0",,,,
"1742502903.763",,"0",,,
"1742502903.764",,,"2.18",,
"1742502903.766",,,,"0",
"1742502903.768","0","0",,,
"1742502903.77",,,"2.18",,
"1742502903.771",,,,"0",
"1742502903.773","0",,,,
"1742502903.774",,"0",,,
"1742502903.775",,,"2.18",,
"1742502903.776",,,,"0",
"1742502903.778","0",,,,
"1742502903.779",,"0",,,
"1742502903.78",,,"2.2",,
"1742502903.781",,,,"0",
"1742502903.783","0",,,,
"1742502903.784",,"0",,,
"1742502903.785",,,"2.19",,
"1742502903.787",,,,"0",
"1742502903.788","0",,,,
"1742502903.789",,"0",,,
"1742502903.79",,,"2.2",,
"1742502903.792",,,,"0",
"1742502903.793","0",,,,
"1742502903.794",,"0",,,
"1742502903.796",,,"2.2",,
"1742502903.797",,,,"0",
"1742502903.799","0",,,,
"1742502903.8",,"0",,,
"1742502903.801",,,"2.2",,
"1742502903.802",,,,"0",
"1742502903.804","0",,,,
"1742502903.805",,"0",,,
"1742502903.806",,,"2.21",,
"1742502903.807",,,,"0",
"1742502903.809","0",,,,
"1742502903.81",,"0",,,
"1742502903.811",,,"2.21",,
"1742502903.813",,,,"0",
"1742502903.814","0",,,,
"1742502903.815",,"0",,,
"1742502903.816",,,"2.21",,
"1742502903.818",,,,"0",
"1742502903.819","0",,,,
"1742502903.82",,"0",,,
"1742502903.822",,,"2.21",,
"1742502903.823",,,,"0",
"1742502903.825","0","0",,,
"1742502903.827",,,"2.22",,
"1742502903.828",,,,"0",
"1742502903.83","0",,,,
"1742502903.831",,"0",,,
"1742502903.832",,,"2.23",,
"1742502903.833",,,,"0",
"1742502903.835","0",,,,
"1742502903.836",,"0",,,
"1742502903.837",,,"2.22",,
"1742502903.839",,,,"0",
"1742502903.84","0",,,,
"1742502903.841",,"0",,,
"1742502903.842",,,"2.23",,
"1742502903.844",,,,"0",
"1742502903.845","0",,,,
"1742502903.846",,"0",,,
"1742502903.848",,,"2.23",,
"1742502903.849",,,,"0",
"1742502903.851","0",,,,
"1742502903.852",,"0",,,
"1742502903.853",,,"2.23",,
"1742502903.854",,,,"0",
"1742502903.856","0",,,,
"1742502903.857",,"0",,,
"1742502903.858",,,"2.23",,
"1742502903.859",,,,"0",
"1742502903.861","0",,,,
"1742502903.862",,"0",,,
"1742502903.863",,,"2.23",,
"1742502903.864",,,,"0",
"1742502903.866","0",,,,
"1742502903.867",,"0",,,
"1742502903.868",,,"2.23",,
"1742502903.87",,,,"0",
"1742502903.871","0",,,,
"1742502903.872",,"0",,,
"1742502903.874",,,"2.23",,
"1742502903.875",,,,"0",
"1742502903.877","0",,,,
"1742502903.878",,"0",,,
"1742502903.879",,,"2.23",,
"1742502903.88",,,,"0",
"1742502903.882","0",,,,
"1742502903.883",,"0",,,
"1742502903.884",,,"2.23",,
"1742502903.885",,,,"0",
"1742502903.887","0",,,,
"1742502903.888",,"0",,,
"1742502903.889",,,"2.23",,
"1742502903.891",,,,"0",
"1742502903.892","0",,,,
"1742502903.893",,"0",,,
"1742502903.894",,,"2.23",,
"1742502903.896",,,,"0",
"1742502903.897","0",,,,
"1742502903.898",,"0",,,
"1742502903.899",,,"2.24",,
"1742502903.901",,,,"0",
"1742502903.903","0","0",,,
"1742502903.905",,,"2.24",,
"1742502903.906",,,,"0",
"1742502903.908","0",,,,
"1742502903.909",,"0",,,
"1742502903.91",,,"2.24",,
"1742502903.911",,,,"0",
"1742502903.913","0",,,,
"1742502903.914",,"0",,,
"1742502903.915",,,"2.24",,
"1742502903.916",,,,"0",
"1742502903.918","0",,,,
"1742502903.919",,"0",,,
"1742502903.92",,,"2.24",,
"1742502903.922",,,,"0",
"1742502903.923","0",,,,
"1742502903.924",,"0",,,
"1742502903.925",,,"2.24",,
"1742502903.927",,,,"0",
"1742502903.929","0","0",,,
"1742502903.931",,,"2.25",,
"1742502903.932",,,,"0",
"1742502903.934","0",,,,
"1742502903.935",,"0",,,
"1742502903.936",,,"2.25",,
"1742502903.937",,,,"0",
"1742502903.939","0",,,,
"1742502903.94",,"0",,,
"1742502903.941",,,"2.24",,
"1742502903.942",,,,"0",
"1742502903.944","0",,,,
"1742502903.945",,"0",,,
"1742502903.946",,,"2.25",,
"1742502903.948",,,,"0",
"1742502903.949","0",,,,
"1742502903.95",,"0",,,
"1742502903.951",,,"2.24",,
"1742502903.953",,,,"0",
"1742502903.954","0",,,,
"1742502903.955",,"0",,,
"1742502903.956",,,"2.24",,
"1742502903.958",,,,"0",
"1742502903.96","0",,,,
"1742502903.961",,"0",,,
"1742502903.962",,,"2.25",,
"1742502903.963",,,,"0",
"1742502903.965","0",,,,
"1742502903.966",,"0",,,
"1742502903.967",,,"2.25",,
"1742502903.969",,,,"0",
"1742502903.97","0",,,,
"1742502903.971",,"0",,,
"1742502903.972",,,"2.25",,
"1742502903.973",,,,"0",
"1742502903.975","0",,,,
"1742502903.976",,"0",,,
"1742502903.977",,,"2.25",,
"1742502903.979",,,,"0",
"1742502903.98","0",,,,
"1742502903.981",,"0",,,
"1742502903.983",,,"2.25",,
"1742502903.984",,,,"0",
"1742502903.986","0","0",,,
"1742502903.988",,,"2.25",,
"1742502903.989",,,,"0",
"1742502903.991","0",,,,
"1742502903.992",,"0",,,
"1742502903.993",,,"2.25",,
"1742502903.994",,,,"0",
"1742502903.996","0",,,,
"1742502903.997",,"0",,,
"1742502903.998",,,"2.25",,
"1742502904",,,,"0",
"1742502904.001","0",,,,
"1742502904.002",,"0",,,
"1742502904.003",,,"2.25",,
"1742502904.005",,,,"0",
"1742502904.006","0",,,,
"1742502904.007",,"0",,,
"1742502904.008",,,"2.26",,
"1742502904.01",,,,"0",
"1742502904.012","0","0",,,
"1742502904.014",,,"2.25",,
"1742502904.015",,,,"0",
"1742502904.017","0",,,,
"1742502904.018",,"0",,,
"1742502904.019",,,"2.26",,
"1742502904.02",,,,"0",
"1742502904.022","0",,,,
"1742502904.023",,"0",,,
"1742502904.024",,,"2.26",,
"1742502904.025",,,,"0",
"1742502904.027","0",,,,
"1742502904.028",,"0",,,
"1742502904.029",,,"2.26",,
"1742502904.031",,,,"0",
"1742502904.032","0",,,,
"1742502904.033",,"0",,,
"1742502904.034",,,"2.26",,
"1742502904.036",,,,"0",
"1742502904.037","0",,,,
"1742502904.038",,"0",,,
"1742502904.04",,,"2.26",,
"1742502904.041",,,,"0",
"1742502904.043","0","0",,,
"1742502904.045",,,"2.26",,
"1742502904.046",,,,"0",
"1742502904.048","0",,,,
"1742502904.049",,"0",,,
"1742502904.05",,,"2.26",,
"1742502904.051",,,,"0",
"1742502904.053","0",,,,
"1742502904.054",,"0",,,
"1742502904.055",,,"2.26",,
"1742502904.057",,,,"0",
"1742502904.058","0",,,,
"1742502904.059",,"0",,,
"1742502904.06",,,"2.26",,
"1742502904.062",,,,"0",
"1742502904.064","0","0",,,
"1742502904.066",,,"2.27",,
"1742502904.067",,,,"0",
"1742502904.069","0",,,,
"1742502904.07",,"0",,,
"1742502904.071",,,"2.26",,
"1742502904.072",,,,"0",
"1742502904.074","0",,,,
"1742502904.075",,"0",,,
"1742502904.076",,,"2.27",,
"1742502904.077",,,,"0",
"1742502904.079","0",,,,
"1742502904.08",,"0",,,
"1742502904.081",,,"2.27",,
"1742502904.083",,,,"0",
"1742502904.084","0",,,,
"1742502904.085",,"0",,,
"1742502904.087",,,"2.27",,
"1742502904.088",,,,"0",
"1742502904.09","0","0",,,
"1742502904.092",,,"2.26",,
"1742502904.093",,,,"0",
"1742502904.095","0","0",,,
"1742502904.097",,,"2.27",,
"1742502904.098",,,,"0",
"1742502904.1","0",,,,
"1742502904.101",,"0",,,
"1742502904.102",,,"2.27",,
"1742502904.103",,,,"0",
"1742502904.105","0",,,,
"1742502904.106",,"0",,,
"1742502904.107",,,"2.27",,
"1742502904.109",,,,"0",
"1742502904.11","0",,,,
"1742502904.111",,"0",,,
"1742502904.112",,,"2.28",,
"1742502904.114",,,,"0",
"1742502904.115","0",,,,
"1742502904.116",,"0",,,
"1742502904.118",,,"2.27",,
"1742502904.119",,,,"0",
"1742502904.121","0",,,,
"1742502904.122",,"0",,,
"1742502904.123",,,"2.27",,
"1742502904.124",,,,"0",
"1742502904.126","0",,,,
"1742502904.127",,"0",,,
"1742502904.128",,,"2.28",,
"1742502904.129",,,,"0",
"1742502904.131","0",,,,
"1742502904.132",,"0",,,
"1742502904.133",,,"2.28",,
"1742502904.135",,,,"0",
"1742502904.136","0",,,,
"1742502904.137",,"0",,,
"1742502904.138",,,"2.27",,
"1742502904.14",,,,"0",
"1742502904.141","0",,,,
"1742502904.142",,"0",,,
"1742502904.143",,,"2.28",,
"1742502904.145",,,,"0",
"1742502904.147","0","0",,,
"1742502904.149",,,"2.28",,
"1742502904.15",,,,"0",
"1742502904.152","0",,,,
"1742502904.153",,"0",,,
"1742502904.154",,,"2.29",,
"1742502904.155",,,,"0",
"1742502904.157","0",,,,
"1742502904.158",,"0",,,
"1742502904.159",,,"2.3",,
"1742502904.16",,,,"0",
"1742502904.162","0",,,,
"1742502904.163",,"0",,,
"1742502904.164",,,"2.32",,
"1742502904.166",,,,"0",
"1742502904.167","0",,,,
"1742502904.168",,"0",,,
"1742502904.169",,,"2.32",,
"1742502904.171",,,,"0",
"1742502904.173","0","0",,,
"1742502904.175",,,"2.35",,
"1742502904.176",,,,"0",
"1742502904.178","0","0",,,
"1742502904.18",,,"2.36",,
"1742502904.181",,,,"0",
"1742502904.183","0",,,,
"1742502904.184",,"0",,,
"1742502904.185",,,"2.36",,
"1742502904.186",,,,"0",
"1742502904.188","0",,,,
"1742502904.189",,"0",,,
"1742502904.19",,,"2.37",,
"1742502904.192",,,,"0",
"1742502904.193","0",,,,
"1742502904.194",,"0",,,
"1742502904.195",,,"2.38",,
"1742502904.197",,,,"0",
"1742502904.199","0","0",,,
"1742502904.201",,,"2.38",,
"1742502904.202",,,,"0",
"1742502904.204","0","0",,,
"1742502904.206",,,"2.38",,
"1742502904.207",,,,"0",
"1742502904.209","0",,,,
"1742502904.21",,"0",,,
"1742502904.211",,,"2.37",,
"1742502904.212",,,,"0",
"1742502904.214","0",,,,
"1742502904.215",,"0",,,
"1742502904.216",,,"2.36",,
"1742502904.218",,,,"0",
"1742502904.219","0",,,,
"1742502904.22",,"0",,,
"1742502904.222",,,"2.34",,
"1742502904.223",,,,"0",
"1742502904.224","0",,,,
"1742502904.225",,"0",,,
"1742502904.227",,,"2.33",,
"1742502904.23",,,,"0",
"1742502904.231","0","0",,,
"1742502904.232",,,"2.31",,
"1742502904.233",,,,"0",
"1742502904.235","0",,,,
"1742502904.236",,"0",,,
"1742502904.237",,,"2.3",,
"1742502904.238",,,,"0",
"1742502904.24","0",,,,
"1742502904.241",,"0",,,
"1742502904.242",,,"2.29",,
"1742502904.243",,,,"0",
"1742502904.245","0",,,,
"1742502904.246",,"0",,,
"1742502904.247",,,"2.28",,
"1742502904.249",,,,"0",
"1742502904.25","0",,,,
"1742502904.251",,"0",,,
"1742502904.253",,,"2.27",,
"1742502904.254",,,,"0",
"1742502904.256","0",,,,
"1742502904.257",,"0",,,
"1742502904.258",,,"2.27",,
"1742502904.259",,,,"0",
"1742502904.261","0",,,,
"1742502904.262",,"0",,,
"1742502904.263",,,"2.27",,
"1742502904.264",,,,"0",
"1742502904.266","0",,,,
"1742502904.267",,"0",,,
"1742502904.268",,,"2.26",,
"1742502904.27",,,,"0",
"1742502904.271","0",,,,
"1742502904.272",,"0",,,
"1742502904.274",,,"2.26",,
"1742502904.275",,,,"0",
"1742502904.276","0",,,,
"1742502904.277",,"0",,,
"1742502904.278",,,"2.26",,
"1742502904.28",,,,"0",
"1742502904.282","0","0",,,
"1742502904.284",,,"2.26",,
"1742502904.285",,,,"0",
"1742502904.287","0",,,,
"1742502904.288",,"0",,,
"1742502904.289",,,"2.26",,
"1742502904.29",,,,"0",
"1742502904.292","0",,,,
"1742502904.293",,"0",,,
"1742502904.294",,,"2.26",,
"1742502904.296",,,,"0",
"1742502904.297","0",,,,
"1742502904.298",,"0",,,
"1742502904.299",,,"2.25",,
"1742502904.301",,,,"0",
"1742502904.302","0",,,,
"1742502904.303",,"0",,,
"1742502904.304",,,"2.25",,
"1742502904.306",,,,"0",
"1742502904.308","0","0",,,
"1742502904.31",,,"2.27",,
"1742502904.311",,,,"0",
"1742502904.313","0",,,,
"1742502904.314",,"0",,,
"1742502904.315",,,"2.25",,
"1742502904.316",,,,"0",
"1742502904.318","0",,,,
"1742502904.319",,"0",,,
"1742502904.32",,,"2.2",,
"1742502904.321",,,,"0",
"1742502904.323","0",,,,
"1742502904.324",,"0",,,
"1742502904.325",,,"2.17",,
"1742502904.327",,,,"0",
"1742502904.328","0",,,,
"1742502904.329",,"0",,,
"1742502904.33",,,"2.2",,
"1742502904.332",,,,"0",
"1742502904.334","0","0",,,
"1742502904.336",,,"2.35",,
"1742502904.337",,,,"0",
"1742502904.339","0","0",,,
"1742502904.341",,,"2.6",,
"1742502904.342",,,,"0",
"1742502904.344","0",,,,
"1742502904.345",,"0",,,
"1742502904.346",,,"2.87",,
"1742502904.347",,,,"5",
"1742502904.35","1",,,,
"1742502904.353",,"0",,,
"1742502904.354",,"1",,,
"1742502904.356",,,"2.89",,
"1742502904.357",,,,"5",
"1742502904.36","1",,,,
"1742502904.362",,"0",,,
"1742502904.363",,,"2.56",,
"1742502904.365",,,,"0",
"1742502904.367","0","0",,,
"1742502904.369",,,"2.29",,
"1742502904.37",,,,"0",
"1742502904.372","0","0",,,
"1742502904.374",,,"2.14",,
"1742502904.375",,,,"0",
"1742502904.377","0",,,,
"1742502904.378",,"0",,,
"1742502904.379",,,"2.07",,
"1742502904.38",,,,"0",
"1742502904.382","0",,,,
"1742502904.383",,"0",,,
"1742502904.384",,,"2.06",,
"1742502904.386",,,,"0",
"1742502904.387","0",,,,
"1742502904.388",,"0",,,
"1742502904.389",,,"2.08",,
"1742502904.391",,,,"0",
"1742502904.392","0",,,,
"1742502904.393",,"0",,,
"1742502904.394",,,"2.15",,
"1742502904.396",,,,"0",
"1742502904.398","0","0",,,
"1742502904.4",,,"2.19",,
"1742502904.401",,,,"0",
"1742502904.403","0",,,,
"1742502904.404",,"0",,,
"1742502904.405",,,"2.23",,
"1742502904.406",,,,"0",
"1742502904.408","0",,,,
"1742502904.409",,"0",,,
"1742502904.41",,,"2.24",,
"1742502904.411",,,,"0",
"1742502904.413","0",,,,
"1742502904.414",,"0",,,
