timestamp(ms),ECG_comp,Detected_R_wave,Pace,ECG_amp,
"1742503241.654",,"0",,,
"1742503241.655",,,"0",,
"1742503241.656",,,,"2.2",
"1742503241.658","0",,,,
"1742503241.66",,"0","0",,
"1742503241.662",,,,"2.2",
"1742503241.663","0",,,,
"1742503241.665",,"0","0",,
"1742503241.667",,,,"2.19",
"1742503241.668","0",,,,
"1742503241.67",,"0",,,
"1742503241.671",,,"0",,
"1742503241.672",,,,"2.2",
"1742503241.673","0",,,,
"1742503241.675",,"0",,,
"1742503241.676",,,"0",,
"1742503241.677",,,,"2.2",
"1742503241.679","0",,,,
"1742503241.68",,"0",,,
"1742503241.681",,,"0",,
"1742503241.682",,,,"2.21",
"1742503241.684","0",,,,
"1742503241.686",,"0","0",,
"1742503241.688",,,,"2.21",
"1742503241.689","0",,,,
"1742503241.691",,"0",,,
"1742503241.692",,,"0",,
"1742503241.693",,,,"2.21",
"1742503241.694","0",,,,
"1742503241.696",,"0",,,
"1742503241.697",,,"0",,
"1742503241.698",,,,"2.21",
"1742503241.699","0",,,,
"1742503241.701",,"0",,,
"1742503241.702",,,"0",,
"1742503241.703",,,,"2.21",
"1742503241.705","0",,,,
"1742503241.706",,"0",,,
"1742503241.707",,,"0",,
"1742503241.708",,,,"2.21",
"1742503241.71","0",,,,
"1742503241.712",,"0","0",,
"1742503241.714",,,,"2.22",
"1742503241.715","0",,,,
"1742503241.717",,"0","0",,
"1742503241.719",,,,"2.22",
"1742503241.72","0",,,,
"1742503241.722",,"0",,,
"1742503241.723",,,"0",,
"1742503241.724",,,,"2.22",
"1742503241.725","0",,,,
"1742503241.727",,"0",,,
"1742503241.728",,,"0",,
"1742503241.729",,,,"2.21",
"1742503241.731","0",,,,
"1742503241.732",,"0",,,
"1742503241.733",,,"0",,
"1742503241.734",,,,"2.23",
"1742503241.736","0",,,,
"1742503241.738",,"0","0",,
"1742503241.74",,,,"2.22",
"1742503241.741","0",,,,
"1742503241.743",,"0",,,
"1742503241.744",,,"0",,
"1742503241.745",,,,"2.23",
"1742503241.746","0",,,,
"1742503241.748",,"0",,,
"1742503241.749",,,"0",,
"1742503241.75",,,,"2.22",
"1742503241.751","0",,,,
"1742503241.753",,"0",,,
"1742503241.754",,,"0",,
"1742503241.755",,,,"2.23",
"1742503241.757","0",,,,
"1742503241.758",,"0",,,
"1742503241.759",,,"0",,
"1742503241.76",,,,"2.23",
"1742503241.762","0",,,,
"1742503241.764",,"0","0",,
"1742503241.765",,,,"2.24",
"1742503241.767","0",,,,
"1742503241.769",,"0","0",,
"1742503241.771",,,,"2.22",
"1742503241.772","0",,,,
"1742503241.774",,"0",,,
"1742503241.775",,,"0",,
"1742503241.776",,,,"2.23",
"1742503241.777","0",,,,
"1742503241.779",,"0",,,
"1742503241.78",,,"0",,
"1742503241.781",,,,"2.24",
"1742503241.783","0",,,,
"1742503241.784",,"0",,,
"1742503241.785",,,"0",,
"1742503241.786",,,,"2.22",
"1742503241.788","0",,,,
"1742503241.79",,"0","0",,
"1742503241.792",,,,"2.23",
"1742503241.793","0",,,,
"1742503241.795",,"0","0",,
"1742503241.797",,,,"2.24",
"1742503241.798","0",,,,
"1742503241.8",,"0",,,
"1742503241.801",,,"0",,
"1742503241.802",,,,"2.24",
"1742503241.803","0",,,,
"1742503241.805",,"0",,,
"1742503241.806",,,"0",,
"1742503241.807",,,,"2.24",
"1742503241.809","0",,,,
"1742503241.81",,"0",,,
"1742503241.811",,,"0",,
"1742503241.812",,,,"2.24",
"1742503241.814","0",,,,
"1742503241.816",,"0","0",,
"1742503241.818",,,,"2.24",
"1742503241.819","0",,,,
"1742503241.821",,"0","0",,
"1742503241.823",,,,"2.24",
"1742503241.824","0",,,,
"1742503241.826",,"0",,,
"1742503241.827",,,"0",,
"1742503241.828",,,,"2.25",
"1742503241.829","0",,,,
"1742503241.831",,"0",,,
"1742503241.832",,,"0",,
"1742503241.833",,,,"2.25",
"1742503241.834","0",,,,
"1742503241.836",,"0",,,
"1742503241.837",,,"0",,
"1742503241.838",,,,"2.24",
"1742503241.84","0",,,,
"1742503241.841",,"0",,,
"1742503241.842",,,"0",,
"1742503241.843",,,,"2.25",
"1742503241.845","0",,,,
"1742503241.846",,"0",,,
"1742503241.847",,,"0",,
"1742503241.848",,,,"2.25",
"1742503241.85","0",,,,
"1742503241.852",,"0","0",,
"1742503241.854",,,,"2.24",
"1742503241.855","0",,,,
"1742503241.857",,"0",,,
"1742503241.858",,,"0",,
"1742503241.859",,,,"2.25",
"1742503241.86","0",,,,
"1742503241.862",,"0",,,
"1742503241.863",,,"0",,
"1742503241.864",,,,"2.25",
"1742503241.866","0",,,,
"1742503241.867",,"0",,,
"1742503241.868",,,"0",,
"1742503241.869",,,,"2.24",
"1742503241.871","0",,,,
"1742503241.873",,"0","0",,
"1742503241.875",,,,"2.25",
"1742503241.876","0",,,,
"1742503241.878",,"0","0",,
"1742503241.88",,,,"2.25",
"1742503241.881","0",,,,
"1742503241.883",,"0",,,
"1742503241.884",,,"0",,
"1742503241.885",,,,"2.25",
"1742503241.886","0",,,,
"1742503241.888",,"0",,,
"1742503241.889",,,"0",,
"1742503241.89",,,,"2.25",
"1742503241.892","0",,,,
"1742503241.893",,"0",,,
"1742503241.894",,,"0",,
"1742503241.895",,,,"2.25",
"1742503241.897","0",,,,
"1742503241.898",,"0",,,
"1742503241.899",,,"0",,
"1742503241.901",,,,"2.25",
"1742503241.902","0",,,,
"1742503241.904",,"0","0",,
"1742503241.906",,,,"2.24",
"1742503241.907","0",,,,
"1742503241.909",,"0",,,
"1742503241.91",,,"0",,
"1742503241.911",,,,"2.25",
"1742503241.912","0",,,,
"1742503241.914",,"0",,,
"1742503241.915",,,"0",,
"1742503241.916",,,,"2.25",
"1742503241.917","0",,,,
"1742503241.919",,"0",,,
"1742503241.92",,,"0",,
"1742503241.921",,,,"2.25",
"1742503241.923","0",,,,
"1742503241.924",,"0",,,
"1742503241.925",,,"0",,
"1742503241.926",,,,"2.25",
"1742503241.928","0",,,,
"1742503241.93",,"0","0",,
"1742503241.932",,,,"2.25",
"1742503241.933","0",,,,
"1742503241.935",,"0",,,
"1742503241.936",,,"0",,
"1742503241.937",,,,"2.24",
"1742503241.938","0",,,,
"1742503241.94",,"0",,,
"1742503241.941",,,"0",,
"1742503241.942",,,,"2.25",
"1742503241.943","0",,,,
"1742503241.945",,"0",,,
"1742503241.946",,,"0",,
"1742503241.947",,,,"2.25",
"1742503241.949","0",,,,
"1742503241.95",,"0",,,
"1742503241.951",,,"0",,
"1742503241.953",,,,"2.25",
"1742503241.954","0",,,,
"1742503241.956",,"0","0",,
"1742503241.958",,,,"2.25",
"1742503241.959","0",,,,
"1742503241.961",,"0",,,
"1742503241.962",,,"0",,
"1742503241.963",,,,"2.25",
"1742503241.964","0",,,,
"1742503241.966",,"0",,,
"1742503241.967",,,"0",,
"1742503241.968",,,,"2.25",
"1742503241.969","0",,,,
"1742503241.971",,"0",,,
"1742503241.972",,,"0",,
"1742503241.973",,,,"2.25",
"1742503241.975","0",,,,
"1742503241.976",,"0",,,
"1742503241.977",,,"0",,
"1742503241.978",,,,"2.26",
"1742503241.98","0",,,,
"1742503241.981",,"0",,,
"1742503241.982",,,"0",,
"1742503241.984",,,,"2.26",
"1742503241.985","0",,,,
"1742503241.987",,"0","0",,
"1742503241.989",,,,"2.27",
"1742503241.99","0",,,,
"1742503241.992",,"0",,,
"1742503241.993",,,"0",,
"1742503241.994",,,,"2.28",
"1742503241.995","0",,,,
"1742503241.997",,"0",,,
"1742503241.998",,,"0",,
"1742503241.999",,,,"2.29",
"1742503242.001","0",,,,
"1742503242.002",,"0",,,
"1742503242.003",,,"0",,
"1742503242.004",,,,"2.3",
"1742503242.006","0",,,,
"1742503242.007",,"0",,,
"1742503242.008",,,"0",,
"1742503242.009",,,,"2.31",
"1742503242.011","0",,,,
"1742503242.013",,"0","0",,
"1742503242.015",,,,"2.33",
"1742503242.016","0",,,,
"1742503242.018",,"0",,,
"1742503242.019",,,"0",,
"1742503242.02",,,,"2.34",
"1742503242.021","0",,,,
"1742503242.023",,"0",,,
"1742503242.024",,,"0",,
"1742503242.025",,,,"2.34",
"1742503242.026","0",,,,
"1742503242.028",,"0",,,
"1742503242.029",,,"0",,
"1742503242.03",,,,"2.35",
"1742503242.032","0",,,,
"1742503242.033",,"0",,,
"1742503242.034",,,"0",,
"1742503242.036",,,,"2.34",
"1742503242.037","0",,,,
"1742503242.039",,"0","0",,
"1742503242.041",,,,"2.34",
"1742503242.042","0",,,,
"1742503242.044",,"0",,,
"1742503242.045",,,"0",,
"1742503242.046",,,,"2.34",
"1742503242.047","0",,,,
"1742503242.049",,"0",,,
"1742503242.05",,,"0",,
"1742503242.051",,,,"2.31",
"1742503242.052","0",,,,
"1742503242.054",,"0",,,
"1742503242.055",,,"0",,
"1742503242.056",,,,"2.3",
"1742503242.058","0",,,,
"1742503242.059",,"0",,,
"1742503242.06",,,"0",,
"1742503242.061",,,,"2.28",
"1742503242.063","0",,,,
"1742503242.065",,"0","0",,
"1742503242.067",,,,"2.27",
"1742503242.068","0",,,,
"1742503242.07",,"0",,,
"1742503242.071",,,"0",,
"1742503242.072",,,,"2.25",
"1742503242.073","0",,,,
"1742503242.075",,"0",,,
"1742503242.076",,,"0",,
"1742503242.077",,,,"2.24",
"1742503242.078","0",,,,
"1742503242.08",,"0",,,
"1742503242.081",,,"0",,
"1742503242.082",,,,"2.24",
"1742503242.084","0",,,,
"1742503242.085",,"0",,,
"1742503242.086",,,"0",,
"1742503242.087",,,,"2.23",
"1742503242.089","0",,,,
"1742503242.091",,"0","0",,
"1742503242.093",,,,"2.23",
"1742503242.094","0",,,,
"1742503242.096",,"0",,,
"1742503242.097",,,"0",,
"1742503242.098",,,,"2.22",
"1742503242.099","0",,,,
"1742503242.101",,"0",,,
"1742503242.102",,,"0",,
"1742503242.103",,,,"2.22",
"1742503242.104","0",,,,
"1742503242.106",,"0",,,
"1742503242.107",,,"0",,
"1742503242.108",,,,"2.21",
"1742503242.109","0",,,,
"1742503242.111",,"0",,,
"1742503242.112",,,"0",,
"1742503242.113",,,,"2.21",
"1742503242.115","0",,,,
"1742503242.116",,"0",,,
"1742503242.117",,,"0",,
"1742503242.119",,,,"2.21",
"1742503242.12","0",,,,
"1742503242.122",,"0",,,
"1742503242.123",,,"0",,
"1742503242.124",,,,"2.2",
"1742503242.125","0",,,,
"1742503242.127",,"0",,,
"1742503242.128",,,"0",,
"1742503242.129",,,,"2.21",
"1742503242.13","0",,,,
"1742503242.132",,"0",,,
"1742503242.133",,,"0",,
"1742503242.134",,,,"2.21",
"1742503242.136","0",,,,
"1742503242.137",,"0",,,
"1742503242.138",,,"0",,
"1742503242.14",,,,"2.21",
"1742503242.141","0",,,,
"1742503242.142",,"0",,,
"1742503242.143",,,"0",,
"1742503242.144",,,,"2.21",
"1742503242.146","0",,,,
"1742503242.148",,"0","0",,
"1742503242.15",,,,"2.18",
"1742503242.151","0",,,,
"1742503242.153",,"0",,,
"1742503242.154",,,"0",,
"1742503242.155",,,,"2.13",
"1742503242.156","0",,,,
"1742503242.158",,"0",,,
"1742503242.159",,,"0",,
"1742503242.16",,,,"2.11",
"1742503242.161","0",,,,
"1742503242.163",,"0",,,
"1742503242.164",,,"0",,
"1742503242.165",,,,"2.19",
"1742503242.167","0",,,,
"1742503242.168",,"0",,,
"1742503242.169",,,"0",,
"1742503242.171",,,,"2.39",
"1742503242.172","0",,,,
"1742503242.174",,"0","0",,
"1742503242.176",,,,"2.67",
"1742503242.177","0",,,,
"1742503242.179",,"0","0",,
"1742503242.181",,,,"2.95",
"1742503242.182","0",,,,
"1742503242.184",,"0",,,
"1742503242.185",,,"0",,
"1742503242.186",,,,"3.08",
"1742503242.187","5",,,,
"1742503242.19",,"1",,,
"1742503242.192",,,"0",,
"1742503242.194",,,"1",,
"1742503242.196",,,,"2.37",
"1742503242.197","0",,,,
"1742503242.199",,"0","0",,
"1742503242.201",,,,"2.17",
"1742503242.202","0",,,,
"1742503242.204",,"0",,,
"1742503242.205",,,"0",,
"1742503242.206",,,,"2.04",
"1742503242.207","0",,,,
"1742503242.209",,"0",,,
"1742503242.21",,,"0",,
"1742503242.211",,,,"2",
"1742503242.212","0",,,,
"1742503242.214",,"0",,,
"1742503242.215",,,"0",,
"1742503242.216",,,,"1.99",
"1742503242.218","0",,,,
"1742503242.219",,"0",,,
"1742503242.22",,,"0",,
"1742503242.221",,,,"2.02",
"1742503242.223","0",,,,
"1742503242.225",,"0","0",,
"1742503242.227",,,,"2.08",
"1742503242.228","0",,,,
"1742503242.23",,"0",,,
"1742503242.231",,,"0",,
"1742503242.232",,,,"2.13",
"1742503242.233","0",,,,
"1742503242.235",,"0",,,
"1742503242.236",,,"0",,
"1742503242.237",,,,"2.15",
"1742503242.238","0",,,,
"1742503242.24",,"0",,,
"1742503242.241",,,"0",,
"1742503242.242",,,,"2.17",
"1742503242.244","0",,,,
"1742503242.245",,"0",,,
"1742503242.246",,,"0",,
"1742503242.247",,,,"2.18",
"1742503242.249","0",,,,
"1742503242.251",,"0","0",,
"1742503242.253",,,,"2.18",
"1742503242.254","0",,,,
"1742503242.256",,"0","0",,
"1742503242.258",,,,"2.19",
"1742503242.259","0",,,,
"1742503242.261",,"0",,,
"1742503242.262",,,"0",,
"1742503242.263",,,,"2.19",
"1742503242.264","0",,,,
"1742503242.266",,"0",,,
"1742503242.267",,,"0",,
"1742503242.268",,,,"2.2",
"1742503242.27","0",,,,
"1742503242.271",,"0",,,
"1742503242.272",,,"0",,
"1742503242.273",,,,"2.2",
"1742503242.275","0",,,,
"1742503242.277",,"0","0",,
"1742503242.279",,,,"2.21",
"1742503242.28","0",,,,
"1742503242.282",,"0","0",,
"1742503242.284",,,,"2.22",
"1742503242.285","0",,,,
"1742503242.287",,"0",,,
"1742503242.288",,,"0",,
"1742503242.289",,,,"2.22",
"1742503242.29","0",,,,
"1742503242.292",,"0",,,
"1742503242.293",,,"0",,
"1742503242.294",,,,"2.23",
"1742503242.296","0",,,,
"1742503242.297",,"0",,,
"1742503242.298",,,"0",,
"1742503242.299",,,,"2.24",
"1742503242.301","0",,,,
"1742503242.303",,"0","0",,
"1742503242.305",,,,"2.25",
"1742503242.306","0",,,,
"1742503242.308",,"0",,,
"1742503242.309",,,"0",,
"1742503242.31",,,,"2.26",
"1742503242.311","0",,,,
"1742503242.313",,"0",,,
"1742503242.314",,,"0",,
"1742503242.315",,,,"2.27",
"1742503242.316","0",,,,
"1742503242.318",,"0",,,
"1742503242.319",,,"0",,
"1742503242.32",,,,"2.28",
"1742503242.322","0",,,,
"1742503242.323",,"0",,,
"1742503242.324",,,"0",,
"1742503242.325",,,,"2.29",
"1742503242.327","0",,,,
"1742503242.328",,"0",,,
"1742503242.329",,,"0",,
"1742503242.33",,,,"2.31",
"1742503242.332","0",,,,
"1742503242.334",,"0",,,
"1742503242.335",,,"0",,
"1742503242.336",,,,"2.32",
"1742503242.337","0",,,,
"1742503242.339",,"0",,,
"1742503242.34",,,"0",,
"1742503242.341",,,,"2.33",
"1742503242.342","0",,,,
"1742503242.344",,"0",,,
"1742503242.345",,,"0",,
"1742503242.346",,,,"2.34",
"1742503242.347","0",,,,
"1742503242.349",,"0",,,
"1742503242.35",,,"0",,
"1742503242.351",,,,"2.37",
"1742503242.353","0",,,,
"1742503242.354",,"0",,,
"1742503242.355",,,"0",,
"1742503242.356",,,,"2.38",
"1742503242.358","0",,,,
"1742503242.36",,"0","0",,
"1742503242.362",,,,"2.39",
"1742503242.363","0",,,,
"1742503242.365",,"0","0",,
"1742503242.367",,,,"2.41",
"1742503242.368","0",,,,
"1742503242.37",,"0",,,
"1742503242.371",,,"0",,
"1742503242.372",,,,"2.41",
"1742503242.373","0",,,,
"1742503242.375",,"0",,,
"1742503242.376",,,"0",,
"1742503242.377",,,,"2.42",
"1742503242.379","0",,,,
"1742503242.38",,"0",,,
"1742503242.381",,,"0",,
"1742503242.383",,,,"2.44",
"1742503242.384","0",,,,
"1742503242.386",,"0","0",,
"1742503242.388",,,,"2.45",
"1742503242.389","0",,,,
"1742503242.391",,"0","0",,
"1742503242.393",,,,"2.45",
"1742503242.394","0",,,,
"1742503242.396",,"0",,,
"1742503242.397",,,"0",,
"1742503242.398",,,,"2.45",
"1742503242.399","0",,,,
"1742503242.401",,"0",,,
"1742503242.402",,,"0",,
"1742503242.403",,,,"2.44",
"1742503242.404","0",,,,
"1742503242.406",,"0",,,
"1742503242.407",,,"0",,
"1742503242.408",,,,"2.43",
"1742503242.41","0",,,,
"1742503242.412",,"0","0",,
"1742503242.414",,,,"2.42",
"1742503242.415","0",,,,
"1742503242.417",,"0","0",,
"1742503242.419",,,,"2.39",
"1742503242.42","0",,,,
"1742503242.422",,"0",,,
"1742503242.423",,,"0",,
"1742503242.424",,,,"2.36",
"1742503242.425","0",,,,
"1742503242.427",,"0",,,
"1742503242.428",,,"0",,
"1742503242.429",,,,"2.34",
"1742503242.43","0",,,,
"1742503242.432",,"0",,,
"1742503242.433",,,"0",,
"1742503242.434",,,,"2.31",
"1742503242.436","0",,,,
"1742503242.437",,"0",,,
"1742503242.438",,,"0",,
"1742503242.44",,,,"2.28",
"1742503242.441","0",,,,
"1742503242.443",,"0","0",,
"1742503242.445",,,,"2.25",
"1742503242.446","0",,,,
"1742503242.448",,"0",,,
"1742503242.449",,,"0",,
"1742503242.45",,,,"2.23",
"1742503242.451","0",,,,
"1742503242.453",,"0",,,
"1742503242.454",,,"0",,
"1742503242.455",,,,"2.2",
"1742503242.456","0",,,,
"1742503242.458",,"0",,,
"1742503242.459",,,"0",,
"1742503242.46",,,,"2.18",
"1742503242.462","0",,,,
"1742503242.463",,"0",,,
"1742503242.464",,,"0",,
"1742503242.466",,,,"2.16",
"1742503242.467","0",,,,
"1742503242.469",,"0","0",,
"1742503242.471",,,,"2.14",
"1742503242.472","0",,,,
"1742503242.474",,"0",,,
"1742503242.475",,,"0",,
"1742503242.476",,,,"2.13",
"1742503242.477","0",,,,
"1742503242.479",,"0",,,
"1742503242.48",,,"0",,
"1742503242.481",,,,"2.13",
"1742503242.482","0",,,,
"1742503242.484",,"0",,,
"1742503242.485",,,"0",,
"1742503242.486",,,,"2.11",
"1742503242.488","0",,,,
"1742503242.489",,"0",,,
"1742503242.49",,,"0",,
"1742503242.491",,,,"2.11",
"1742503242.493","0",,,,
"1742503242.495",,"0","0",,
"1742503242.497",,,,"2.1",
"1742503242.498","0",,,,
"1742503242.5",,"0",,,
"1742503242.501",,,"0",,
"1742503242.502",,,,"2.1",
"1742503242.503","0",,,,
"1742503242.505",,"0",,,
"1742503242.506",,,"0",,
"1742503242.507",,,,"2.09",
"1742503242.508","0",,,,
"1742503242.51",,"0",,,
"1742503242.511",,,"0",,
"1742503242.512",,,,"2.1",
"1742503242.514","0",,,,
"1742503242.515",,"0",,,
"1742503242.516",,,"0",,
"1742503242.517",,,,"2.09",
"1742503242.519","0",,,,
"1742503242.521",,"0","0",,
"1742503242.523",,,,"2.1",
"1742503242.524","0",,,,
"1742503242.526",,"0","0",,
"1742503242.528",,,,"2.1",
"1742503242.529","0",,,,
"1742503242.531",,"0",,,
"1742503242.532",,,"0",,
"1742503242.533",,,,"2.1",
"1742503242.535","0",,,,
"1742503242.536",,"0",,,
"1742503242.537",,,"0",,
"1742503242.538",,,,"2.1",
"1742503242.54","0",,,,
"1742503242.541",,"0",,,
"1742503242.542",,,"0",,
"1742503242.543",,,,"2.11",
"1742503242.545","0",,,,
"1742503242.546",,"0",,,
"1742503242.547",,,"0",,
"1742503242.552","0","0","0","2.11",
"1742503242.554",,,,"2.12",
"1742503242.555","0",,,,
"1742503242.557",,"0",,,
"1742503242.558",,,"0",,
"1742503242.564","0","0","0","2.12",
"1742503242.566","0",,,"2.12",
"1742503242.567",,"0",,,
"1742503242.568",,,"0",,
"1742503242.57",,,,"2.13",
"1742503242.571","0",,,,
"1742503242.572",,"0",,,
"1742503242.573",,,"0",,
"1742503242.575",,,,"2.13",
"1742503242.576","0",,,,
"1742503242.578",,"0","0",,
"1742503242.58",,,,"2.14",
"1742503242.581","0",,,,
"1742503242.583",,"0",,,
"1742503242.584",,,"0",,
"1742503242.585",,,,"2.14",
"1742503242.586","0",,,,
"1742503242.588",,"0",,,
"1742503242.589",,,"0",,
"1742503242.591",,,,"2.14",
"1742503242.592","0",,,,
"1742503242.593",,"0",,,
"1742503242.594",,,"0",,
"1742503242.595",,,,"2.15",
"1742503242.597","0",,,,
"1742503242.598",,"0",,,
"1742503242.599",,,"0",,
"1742503242.601",,,,"2.15",
"1742503242.602","0",,,,
"1742503242.604",,"0",,,
"1742503242.605",,,"0",,
"1742503242.606",,,,"2.16",
"1742503242.607","0",,,,
"1742503242.609",,"0",,,
"1742503242.61",,,"0",,
"1742503242.612",,,,"2.16",
"1742503242.615","0","0",,,
"1742503242.617",,,"0","2.16",
"1742503242.618","0",,,,
"1742503242.619",,"0",,,
"1742503242.62",,,"0",,
"1742503242.621",,,,"2.17",
"1742503242.623","0",,,,
"1742503242.624",,"0",,,
"1742503242.625",,,"0",,
"1742503242.626",,,,"2.17",
"1742503242.628","0",,,,
"1742503242.63",,"0","0",,
"1742503242.632",,,,"2.17",
"1742503242.633","0",,,,
"1742503242.635",,"0",,,
"1742503242.636",,,"0",,
"1742503242.637",,,,"2.17",
"1742503242.638","0",,,,
"1742503242.64",,"0",,,
"1742503242.641",,,"0",,
"1742503242.642",,,,"2.17",
"1742503242.643","0",,,,
"1742503242.645",,"0",,,
"1742503242.646",,,"0",,
"1742503242.647",,,,"2.17",
"1742503242.649","0",,,,
"1742503242.65",,"0",,,
"1742503242.651",,,"0",,
"1742503242.652",,,,"2.17",
"1742503242.654","0",,,,
"1742503242.655",,"0",,,
"1742503242.656",,,"0",,
"1742503242.658",,,,"2.17",
"1742503242.659","0",,,,
"1742503242.661",,"0",,,
"1742503242.662",,,"0",,
"1742503242.663",,,,"2.17",
"1742503242.664","0",,,,
"1742503242.666",,"0",,,
"1742503242.667",,,"0",,
"1742503242.668",,,,"2.17",
"1742503242.669","0",,,,
"1742503242.671",,"0",,,
"1742503242.672",,,"0",,
"1742503242.673",,,,"2.18",
"1742503242.674","0",,,,
"1742503242.676",,"0",,,
"1742503242.677",,,"0",,
"1742503242.678",,,,"2.19",
"1742503242.68","0",,,,
"1742503242.681",,"0",,,
"1742503242.682",,,"0",,
"1742503242.684",,,,"2.19",
"1742503242.685","0",,,,
"1742503242.687",,"0","0",,
"1742503242.689",,,,"2.18",
"1742503242.69","0",,,,
"1742503242.692",,"0",,,
"1742503242.693",,,"0",,
"1742503242.694",,,,"2.19",
"1742503242.695","0",,,,
"1742503242.697",,"0",,,
"1742503242.698",,,"0",,
"1742503242.699",,,,"2.19",
"1742503242.7","0",,,,
"1742503242.702",,"0",,,
"1742503242.703",,,"0",,
"1742503242.704",,,,"2.18",
"1742503242.706","0",,,,
"1742503242.707",,"0",,,
"1742503242.708",,,"0",,
"1742503242.709",,,,"2.19",
"1742503242.711","0",,,,
"1742503242.713",,"0","0",,
"1742503242.715",,,,"2.19",
"1742503242.716","0",,,,
"1742503242.718",,"0",,,
"1742503242.719",,,"0",,
"1742503242.72",,,,"2.19",
"1742503242.721","0",,,,
"1742503242.723",,"0",,,
"1742503242.724",,,"0",,
"1742503242.725",,,,"2.2",
"1742503242.727","0",,,,
"1742503242.728",,"0",,,
"1742503242.729",,,"0",,
"1742503242.73",,,,"2.2",
"1742503242.732","0",,,,
"1742503242.733",,"0",,,
"1742503242.734",,,"0",,
"1742503242.735",,,,"2.2",
"1742503242.737","0",,,,
"1742503242.739",,"0","0",,
"1742503242.741",,,,"2.21",
"1742503242.742","0",,,,
"1742503242.744",,"0","0",,
"1742503242.746",,,,"2.21",
"1742503242.747","0",,,,
"1742503242.749",,"0",,,
"1742503242.75",,,"0",,
"1742503242.751",,,,"2.21",
"1742503242.752","0",,,,
"1742503242.754",,"0",,,
"1742503242.755",,,"0",,
"1742503242.756",,,,"2.21",
"1742503242.758","0",,,,
"1742503242.759",,"0",,,
"1742503242.76",,,"0",,
"1742503242.761",,,,"2.21",
"1742503242.763","0",,,,
"1742503242.765",,"0","0",,
"1742503242.766",,,,"2.22",
"1742503242.768","0",,,,
"1742503242.77",,"0","0",,
"1742503242.772",,,,"2.22",
"1742503242.773","0",,,,
"1742503242.775",,"0",,,
"1742503242.776",,,"0",,
"1742503242.777",,,,"2.22",
"1742503242.778","0",,,,
"1742503242.78",,"0",,,
"1742503242.781",,,"0",,
"1742503242.782",,,,"2.22",
"1742503242.784","0",,,,
"1742503242.785",,"0",,,
"1742503242.786",,,"0",,
"1742503242.787",,,,"2.22",
"1742503242.789","0",,,,
"1742503242.79",,"0",,,
"1742503242.791",,,"0",,
"1742503242.792",,,,"2.21",
"1742503242.794","0",,,,
"1742503242.796",,"0","0",,
"1742503242.798",,,,"2.22",
"1742503242.799","0",,,,
"1742503242.801",,"0",,,
"1742503242.802",,,"0",,
"1742503242.803",,,,"2.22",
"1742503242.804","0",,,,
"1742503242.806",,"0",,,
"1742503242.807",,,"0",,
"1742503242.808",,,,"2.22",
"1742503242.809","0",,,,
"1742503242.811",,"0",,,
"1742503242.812",,,"0",,
